"","utilisateur","intermediarite","communaute","degre.entrant","degre.sortant","degre","degre.entrant.pondere","degre.sortant.pondere","degre.pondere","excentricite","proximite","proximite.harmonique","PageRank","vecteur.propre","agglomeration","texte","lol","categorie","langue.avant","langue.apres","langue.moi","langue.auto","plus.d.une.occurrence","source","tweets","abonnements","abonnes","pays","province","ville","fuseau.horaire","codeur"
"4085","Faatimah_Harden","0.000000e+00","2067"," 1"," 40"," 41"," 11"," 190"," 201"," 1","1.0000000","1.0000000","2.299223e-02","0.9895931546","2.500000e-02","@AndreaEnamorad1 ah mdr","mdr","adjoint","indefini","indefini","indefini","francais","non","iPhone, Twitter"," 51859","  355"," 1018","France","Provence-Alpes-Cote d'Azur","Saint-Raphael","-8","Shari"
"4086","Faatimah_Harden","0.000000e+00","2067"," 1"," 40"," 41"," 11"," 190"," 201"," 1","1.0000000","1.0000000","2.299223e-02","0.9895931546","2.500000e-02","@Alicia_Mammola Ptdr c trop de faire la belle comme Ì¤a comme si c'Ì©tait toi qui avait portÌ© tes couilles jss morte","Ptdr","adjoint","indefini","francais","francais","francais","non","iPhone, Twitter"," 52138","  362"," 1028","France","Provence-Alpes-Cote d'Azur","Saint-Raphael","-8","Shari"
"4087","Faatimah_Harden","0.000000e+00","2067"," 1"," 40"," 41"," 11"," 190"," 201"," 1","1.0000000","1.0000000","2.299223e-02","0.9895931546","2.500000e-02","@AndreaEnamorad1 ptdr mais deja c super gÌ»nant leurs post mdr et y'a personne qui balance un truc un minimum intÌ©ressant","mdr","adjoint","anglais","francais","francais-anglais","francais","non","iPhone, Twitter"," 52342","  355"," 1018","France","Provence-Alpes-Cote d'Azur","Saint-Raphael","-8","Josh"
"4088","Steven Ray_Sample","0.000000e+00"," 302"," 0","  2","  2","  0","   6","   6"," 1","1.0000000","1.0000000","5.057377e-05","0.0000000000","0.000000e+00","@noobde okay everyone just stop asking, they aren't gonna give them to us bc nether realm sucks so what's the point lol","lol","adjoint","anglais","indefini","anglais","anglais","non","iPhone, Twitter","     9","  354","   24","Canada","Nouvelle-Ecosse","indefini","indefini","Shari"
"4089","Jaarallah_el-Massoud","0.000000e+00","1032"," 1"," 29"," 30","  1","  53","  54"," 2","0.9666667","0.9827586","3.909019e-05","0.0011268805","3.448276e-02","@RamirezS312 @TonyBurke_SD @FoxNews Well. I guess Trump fixed that today, didn't he?? Lol","Lol","adjoint","anglais","indefini","anglais","anglais","non","Echofon","  2209","  325","   67","Canada","Nouvelle-Ecosse","indefini","-4","Shari"
"4090","Berenice_Rascon-Molina","6.164686e-05"," 302"," 2"," 11"," 13"," 11","  60","  71","13","0.1936840","0.2071536","7.545762e-05","0.0155320448","4.545455e-02","@nelz711 LOL they should totally have that in the show","LOL","adjoint","indefini","anglais","anglais","anglais","non","Web, Twitter"," 10719","   52","  114","Nouvelle-Zelande","indefini","indefini","13","Shari"
"4091","Berenice_Rascon-Molina","6.164686e-05"," 302"," 2"," 11"," 13"," 11","  60","  71","13","0.1936840","0.2071536","7.545762e-05","0.0155320448","4.545455e-02","@nelz711 @comicbookgal LOL I'm on good reads too but have no idea how to check others","LOL","adjoint","indefini","anglais","anglais","anglais","non","Web, Twitter"," 10618","   52","  114","Nouvelle-Zelande","indefini","indefini","13","Shari"
"4092","Berenice_Rascon-Molina","6.164686e-05"," 302"," 2"," 11"," 13"," 11","  60","  71","13","0.1936840","0.2071536","7.545762e-05","0.0155320448","4.545455e-02","@nelz711 LOL at least you write reviews - I just rate it and then leave","LOL","adjoint","indefini","anglais","anglais","anglais","non","Web, Twitter"," 10722","   52","  114","Nouvelle-Zelande","indefini","indefini","13","Shari"
"4093","Danica_Haas","0.000000e+00","1032"," 0","  3","  3","  0","  18","  18"," 1","1.0000000","1.0000000","3.846327e-05","0.0000000000","0.000000e+00","@POTUS lawl you're the worst","lawl","adjoint","indefini","anglais","anglais","anglais","non","Web, Twitter","   263","   59","   90","Nouvelle-Zelande","indefini","indefini","13","Shari"
"4094","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@paul_lander LOL, YES","LOL","adjoint","indefini","anglais","anglais","anglais","non","Web, Twitter"," 17767","  835","  422","indefini","indefini","indefini","indefini","Shari"
"4095","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@paul_lander Good one LOL","LOL","adjoint","anglais","indefini","anglais","anglais","non","Web, Twitter"," 17767","  835","  422","indefini","indefini","indefini","indefini","Shari"
"4096","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@TalentGoaIs @itslifethought @JulezLorenzo LOL YES REALLY!","LOL","adjoint","indefini","anglais","anglais","anglais","non","Web, Twitter"," 16844","  812","  415","indefini","indefini","indefini","indefini","Shari"
"4097","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@vickscan That would be a terrific plan. LOL","Lol","adjoint","anglais","indefini","anglais","anglais","non","Web, Twitter"," 17341","  825","  422","indefini","indefini","indefini","indefini","Shari"
"4098","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@Evan_McMullin So why did they defend each other LOL One lies and the other swears to it! They are to familiar with each other!","LOL","adjoint","anglais","anglais","anglais","anglais","non","Web, Twitter"," 16886","  812","  415","indefini","indefini","indefini","indefini","Shari"
"4099","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@mcspocky @MarshallSbar @margcellent @KellyannePolls LOLLOLOLOLOL","LOLLOLOLOLOL","adjoint","indefini","indefini","indefini","creole haitien","non","Web, Twitter"," 17106","  819","  426","indefini","indefini","indefini","indefini","Shari"
"4100","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@Only4RM @Deb_Libby @azizansari I think she was going to a costume party Halloween LOL","LOL","adjoint","anglais","indefini","anglais","anglais","non","Web, Twitter"," 17163","  820","  423","indefini","indefini","indefini","indefini","Shari"
"4101","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@aasif @Deanofcomedy @realDonaldTrump He'd get you by hook or by crook! LOL","LOL","adjoint","anglais","indefini","anglais","anglais","non","Web, Twitter"," 17256","  822","  421","indefini","indefini","indefini","indefini","Shari"
"4102","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@StillLes4Hill @KevinDarryl @realDonaldTrump LOL!","LOL","adjoint","indefini","indefini","indefini","indefini","non","Web, Twitter"," 17767","  835","  422","indefini","indefini","indefini","indefini","Shari"
"4103","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@RawStory  Spicer is dulusional LOL!","LOL","adjoint","anglais","indefini","anglais","anglais","non","Web, Twitter"," 17172","  821","  423","indefini","indefini","indefini","indefini","Shari"
"4104","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@cheddar @MizCoretta @MaxineWaters LOL","LOL","adjoint","indefini","indefini","indefini","indefini","non","Web, Twitter"," 17767","  835","  422","indefini","indefini","indefini","indefini","Shari"
"4105","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@pharris830 LOL I agree so much of her has been seen already, to bad first impressions are lasting.","LOL","adjoint","indefini","anglais","anglais","anglais","non","Web, Twitter"," 16886","  812","  415","indefini","indefini","indefini","indefini","Shari"
"4106","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@pharris830 @dailykos He's has about as much finesse as Trump! LOL","LOL","adjoint","anglais","indefini","anglais","anglais","non","Web, Twitter"," 17256","  822","  421","indefini","indefini","indefini","indefini","Shari"
"4107","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@stephenWalt @thepoliticalcat LOL anything is possible with  Trump.","LOL","adjoint","indefini","anglais","anglais","anglais","non","Web, Twitter"," 17767","  835","  422","indefini","indefini","indefini","indefini","Shari"
"4108","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@mattdpearce LOL","LOL","adjoint","indefini","indefini","indefini","indefini","non","Web, Twitter"," 17172","  821","  423","indefini","indefini","indefini","indefini","Shari"
"4109","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@PuestoLoco @thedailybeast Bill Mahar tells it like it is! LOL","lol","adjoint","anglais","indefini","anglais","anglais","non","Web, Twitter"," 17341","  825","  422","indefini","indefini","indefini","indefini","Shari"
"4110","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@paul_lander LOL","LOL","adjoint","indefini","indefini","indefini","indefini","non","Web, Twitter"," 16844","  812","  415","indefini","indefini","indefini","indefini","Shari"
"4111","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@tkdmike @realDonaldTrump @MikePenceVP @KellyannePolls @JoyAnnReid @JohnFugelsang @SMShow @frangeladuo UGH no one is that hardup. LOL","LOL","adjoint","anglais","indefini","anglais","anglais","non","Web, Twitter"," 17063","  818","  425","indefini","indefini","indefini","indefini","Shari"
"4112","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@worldflood1 @louvice Shithead Spicer that's a good one first letters are all the same LOL","LOL","adjoint","anglais","indefini","anglais","anglais","non","Web, Twitter"," 16930","  815","  416","indefini","indefini","indefini","indefini","Shari"
"4113","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@mcspocky @POTUS @realDonaldTrump LOL","LOL","adjoint","indefini","indefini","indefini","indefini","non","Web, Twitter"," 17080","  818","  425","indefini","indefini","indefini","indefini","Shari"
"4114","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@KevinDarryl @JuddLegum @thinkprogress Trump's delusional! LOL","LOL","adjoint","anglais","indefini","anglais","anglais","non","Web, Twitter"," 17256","  822","  421","indefini","indefini","indefini","indefini","Shari"
"4115","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@MrJamesonNeat To bad PTrump it would be nice if he was respected by all! NOT LOL","LOL","adjoint","anglais","indefini","anglais","anglais","non","Web, Twitter"," 17622","  830","  424","indefini","indefini","indefini","indefini","Shari"
"4116","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@paul_lander lol","lol","adjoint","indefini","indefini","indefini","indefini","non","Web, Twitter"," 16988","  816","  418","indefini","indefini","indefini","indefini","Shari"
"4117","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@pharris830 LOL Sounds like Trump. I bet Ivanka will write his speech and use the past USA Presidents speeches to make it sound authentic.","LOL","adjoint","indefini","anglais","anglais","anglais","non","Web, Twitter"," 16911","  813","  416","indefini","indefini","indefini","indefini","Shari"
"4118","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@Hippy @soshinesweet lol!","lol","adjoint","anglais","indefini","indefini","indefini","non","Web, Twitter"," 17172","  821","  423","indefini","indefini","indefini","indefini","Shari"
"4119","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@paul_lander LOL","LOL","adjoint","indefini","indefini","indefini","indefini","non","Web, Twitter"," 16947","  815","  416","indefini","indefini","indefini","indefini","Shari"
"4120","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@vickscan LOL","LOL","adjoint","indefini","indefini","indefini","indefini","non","Web, Twitter"," 17576","  830","  424","indefini","indefini","indefini","indefini","Shari"
"4121","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@mcspocky Millions are not enjoying the fact that Trump is the President! Tit for Tat! LOL","LOL","adjoint","anglais","indefini","anglais","anglais","non","Web, Twitter"," 17189","  823","  419","indefini","indefini","indefini","indefini","Shari"
"4122","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@rushstreetblues @CNNPolitics LOL","LOL","adjoint","indefini","indefini","indefini","indefini","non","Web, Twitter"," 16839","  812","  415","indefini","indefini","indefini","indefini","Shari"
"4123","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@ezlusztig LOL!","LOL","adjoint","indefini","indefini","indefini","indefini","non","Web, Twitter"," 17767","  835","  422","indefini","indefini","indefini","indefini","Shari"
"4124","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@paul_lander LOL","LOL","adjoint","indefini","indefini","indefini","indefini","non","Web, Twitter"," 17010","  816","  424","indefini","indefini","indefini","indefini","Shari"
"4125","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@now7grandkids LOL Trump calls the shots! The only thing Trump should have said he was going to replace, was OBAMA.No work involved!","LOL","adjoint","indefini","anglais","anglais","anglais","non","Web, Twitter"," 16879","  812","  415","indefini","indefini","indefini","indefini","Shari"
"4126","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@thepoliticalcat LOL!","LOL","adjoint","indefini","indefini","indefini","indefini","non","Web, Twitter"," 17767","  835","  422","indefini","indefini","indefini","indefini","Shari"
"4127","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@MsTexas1967 lol","lol","adjoint","indefini","indefini","indefini","indefini","non","Web, Twitter"," 17438","  827","  426","indefini","indefini","indefini","indefini","Shari"
"4128","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@CNNPolitics PRES TRUMP is citing mob mentality ! lol","lol","adjoint","anglais","indefini","anglais","anglais","non","Web, Twitter"," 17702","  833","  422","indefini","indefini","indefini","indefini","Shari"
"4129","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@StephenAtHome @MariaMdilibero LOLLOL","LOLLOL","adjoint","indefini","indefini","indefini","anglais","non","Web, Twitter"," 17306","  825","  423","indefini","indefini","indefini","indefini","Shari"
"4130","Jasmine_Boller","0.000000e+00","1032"," 1","126","127","  1"," 181"," 182"," 1","1.0000000","1.0000000","3.864475e-05","0.0011268805","7.936508e-03","@paul_lander LOLLOL","LOLLOL","adjoint","indefini","indefini","indefini","anglais","non","Web, Twitter"," 17189","  823","  419","indefini","indefini","indefini","indefini","Shari"
